Sequence_number,timestamp
20972,1680744325.911814
21115,1680744325.916066
21284,1680744325.920238
21329,1680744325.9203122
21348,1680744325.924215
21389,1680744325.9242911
21843,1680744325.9334478
21977,1680744325.9418812
21999,1680744325.9419231
22060,1680744325.9420202
22193,1680744325.952424
22253,1680744325.9525208
22331,1680744325.956501
22412,1680744325.958604
22422,1680744325.9586291
22569,1680744325.964085
22611,1680744325.9641569
22639,1680744325.9642072
22801,1680744325.971939
22998,1680744325.976135
23020,1680744325.9801788
23025,1680744325.980194
23056,1680744325.980247
23128,1680744325.9803588
23557,1680744325.992409
23758,1680744326.000733
23839,1680744326.0008588
23852,1680744326.000886
23984,1680744326.0110238
24065,1680744326.0111501
24133,1680744326.015498
24137,1680744326.0155149
24203,1680744326.019212
24297,1680744326.0213099
24300,1680744326.021386
24304,1680744326.0214
24346,1680744326.0241249
24425,1680744326.026262
24518,1680744326.030505
24541,1680744326.03058
24710,1680744326.0374122
25068,1680744326.046009
25096,1680744326.046061
25147,1680744326.046144
25206,1680744326.0462358
25214,1680744326.046255
25270,1680744326.056413
25309,1680744326.056479
25340,1680744326.058536
25384,1680744326.0596201
25520,1680744326.063924
25601,1680744326.064054
25648,1680744326.0680451
25860,1680744326.0726862
25956,1680744326.076844
25964,1680744326.076864
25983,1680744326.076899
26199,1680744326.085057
26250,1680744326.0892
26946,1680744326.1065469
27026,1680744326.106674
27073,1680744326.106752
27131,1680744326.106845
27421,1680744326.125974
27507,1680744326.1300669
27540,1680744326.130125
27610,1680744326.1346
27657,1680744326.136652
27685,1680744326.1367009
27721,1680744326.138767
27768,1680744326.141068
27886,1680744326.143462
28110,1680744326.151977
28121,1680744326.152002
28180,1680744326.152095
28432,1680744326.162261
28437,1680744326.1622772
28442,1680744326.162292
28583,1680744326.167555
28754,1680744326.171659
28783,1680744326.17171
28809,1680744326.171756
28907,1680744326.17722
28998,1680744326.1816058
29090,1680744326.181751
29129,1680744326.186663
29154,1680744326.186708
29155,1680744326.186717
29173,1680744326.188769
29206,1680744326.1898801
29236,1680744326.189932
29241,1680744326.190971
29272,1680744326.1921742
29302,1680744326.193253
29419,1680744326.195452
29912,1680744326.212526
30031,1680744326.212707
30145,1680744326.212878
30204,1680744326.212974
30641,1680744326.235826
30794,1680744326.236053
30848,1680744326.244398
30881,1680744326.2444549
31035,1680744326.25172
31088,1680744326.251807
31821,1680744326.2709482
31824,1680744326.270962
31832,1680744326.270981
31932,1680744326.271138
31978,1680744326.271214
32034,1680744326.271303
32225,1680744326.2892249
32256,1680744326.2913358
32272,1680744326.291368
32419,1680744326.2965481
32477,1680744326.296641
32568,1680744326.3009589
32672,1680744326.3050618
32792,1680744326.309393
32798,1680744326.30941
32843,1680744326.309483
32923,1680744326.313969
33170,1680744326.322623
33230,1680744326.3227189
33283,1680744326.322805
33419,1680744326.331538
33441,1680744326.3315809
33655,1680744326.337108
33686,1680744326.337162
33790,1680744326.343369
34068,1680744326.3517241
34110,1680744326.351794
34297,1680744326.360223
34424,1680744326.364379
34444,1680744326.3644202
34579,1680744326.3688571
34580,1680744326.3688672
34627,1680744326.370941
34738,1680744326.375254
34889,1680744326.379522
34914,1680744326.3795671
35174,1680744326.390188
35193,1680744326.390228
35282,1680744326.3903658
35658,1680744326.405347
35727,1680744326.4054568
35976,1680744326.4138749
36183,1680744326.421978
36480,1680744326.430207
36741,1680744326.4387012
37115,1680744326.447229
37140,1680744326.447276
37184,1680744326.456019
37310,1680744326.460153
37395,1680744326.460286
37412,1680744326.4643
37649,1680744326.471156
37767,1680744326.471336
37856,1680744326.471473
37860,1680744326.471487
38026,1680744326.483437
38331,1680744326.49185
38557,1680744326.500454
38668,1680744326.500624
38777,1680744326.508808
38802,1680744326.508856
38900,1680744326.513087
39233,1680744326.5224829
39268,1680744326.5225449
39403,1680744326.530784
39404,1680744326.530796
39424,1680744326.530833
39558,1680744326.536299
39576,1680744326.536335
39685,1680744326.5415099
39693,1680744326.5415318
39849,1680744326.5459409
39881,1680744326.548052
40020,1680744326.5524669
40033,1680744326.5524962
40068,1680744326.552555
40075,1680744326.552572
40176,1680744326.557301
40230,1680744326.559423
40242,1680744326.5594492
40347,1680744326.562617
40404,1680744326.5648131
40521,1680744326.56921
40695,1680744326.5733519
40885,1680744326.58245
40890,1680744326.58247
40909,1680744326.582509
40936,1680744326.5825589
41103,1680744326.582817
41150,1680744326.59176
41181,1680744326.5928938
41341,1680744326.597164
41384,1680744326.597237
41418,1680744326.597295
41635,1680744326.604954
41755,1680744326.609065
41898,1680744326.613569
41904,1680744326.613587
41921,1680744326.617784
41985,1680744326.61984
42313,1680744326.628351
42329,1680744326.628384
42491,1680744326.6368508
42533,1680744326.6369212
42631,1680744326.6410298
42754,1680744326.645343
42943,1680744326.649604
43062,1680744326.653655
43089,1680744326.653704
43124,1680744326.6577191
43224,1680744326.6599622
43241,1680744326.659997
43382,1680744326.6664078
43412,1680744326.666461
43502,1680744326.666601
43503,1680744326.6666088
43890,1680744326.67888
43904,1680744326.67891
43924,1680744326.678947
44031,1680744326.6874702
44170,1680744326.691715
44252,1680744326.6918411
44260,1680744326.69186
44363,1680744326.69914
44364,1680744326.699151
44455,1680744326.699292
44629,1680744326.70663
44674,1680744326.706704
44745,1680744326.710757
44977,1680744326.719591
45038,1680744326.719687
45115,1680744326.719805
45123,1680744326.7198238
45150,1680744326.719871
45166,1680744326.719902
45392,1680744326.732053
45482,1680744326.736353
45884,1680744326.745004
46000,1680744326.753835
46162,1680744326.754078
46227,1680744326.754178
46250,1680744326.762132
46299,1680744326.7622132
46367,1680744326.765625
46486,1680744326.770066
46520,1680744326.7701252
46570,1680744326.770207
46717,1680744326.7774699
46887,1680744326.782173
46908,1680744326.782218
46940,1680744326.7862852
47107,1680744326.78864
47173,1680744326.79273
47177,1680744326.792744
47300,1680744326.796919
47365,1680744326.798972
47513,1680744326.803144
47559,1680744326.803218
47733,1680744326.809649
47926,1680744326.818811
47948,1680744326.8188531
47995,1680744326.81893
48047,1680744326.819013
48132,1680744326.8191428
48284,1680744326.8308558
48472,1680744326.835407
48495,1680744326.835451
48535,1680744326.839447
48696,1680744326.843787
48901,1680744326.848444
48930,1680744326.852674
49348,1680744326.861299
49459,1680744326.8693278
49735,1680744326.878164
49820,1680744326.878401
49835,1680744326.878434
49873,1680744326.878498
49933,1680744326.887529
50111,1680744326.891775
50147,1680744326.891836
50384,1680744326.902389
50559,1680744326.9026508
50607,1680744326.9027278
50650,1680744326.910711
50828,1680744326.915593
50895,1680744326.919868
50896,1680744326.919877
51019,1680744326.920064
51084,1680744326.9250891
51120,1680744326.927131
51122,1680744326.9271412
51148,1680744326.927187
51197,1680744326.9298759
51288,1680744326.932148
51303,1680744326.932179
51448,1680744326.937703
51454,1680744326.93772
51585,1680744326.9418721
51852,1680744326.950644
51929,1680744326.950764
52002,1680744326.9508789
52051,1680744326.950958
52270,1680744326.9622028
52285,1680744326.966927
52337,1680744326.9670131
52504,1680744326.9733381
52579,1680744326.9734578
52637,1680744326.9775512
52672,1680744326.9796128
52673,1680744326.9796228
52674,1680744326.9796321
52698,1680744326.979674
52972,1680744326.986681
52993,1680744326.990613
53031,1680744326.9906769
53053,1680744326.990718
53181,1680744326.9958222
53282,1680744327.0003572
53394,1680744327.0005279
53495,1680744327.006549
53578,1680744327.006678
53611,1680744327.011223
53623,1680744327.011248
53832,1680744327.016843
53852,1680744327.016881
53936,1680744327.021218
53942,1680744327.0232341
54137,1680744327.02745
54248,1680744327.0318131
54307,1680744327.031907
54350,1680744327.0368068
54370,1680744327.0368462
54443,1680744327.039954
54468,1680744327.039999
54522,1680744327.043051
54661,1680744327.047471
54731,1680744327.0475829
54903,1680744327.054484
54956,1680744327.05457
55100,1680744327.0609431
55105,1680744327.06096
55120,1680744327.0609899
55288,1680744327.069437
55310,1680744327.069479
55420,1680744327.073546
55497,1680744327.07564
55625,1680744327.079848
55634,1680744327.0798762
55652,1680744327.079911
55755,1680744327.0856562
55796,1680744327.087638
55815,1680744327.08772
55901,1680744327.0900748
55973,1680744327.0922291
56100,1680744327.096374
56306,1680744327.100975
56465,1680744327.10901
56621,1680744327.109243
56666,1680744327.1093152
56691,1680744327.1093602
56702,1680744327.1173031
56729,1680744327.1186209
56768,1680744327.1197429
56801,1680744327.120942
56906,1680744327.1231549
56920,1680744327.125279
57180,1680744327.134604
57330,1680744327.134884
57394,1680744327.134988
57397,1680744327.135
57517,1680744327.1441338
57713,1680744327.1486201
57745,1680744327.152859
57861,1680744327.157054
57907,1680744327.15713
57915,1680744327.1571488
57981,1680744327.161408
58108,1680744327.1658082
58220,1680744327.165987
58358,1680744327.172253
58388,1680744327.172307
58423,1680744327.176358
58456,1680744327.1764128
58603,1680744327.181679
58624,1680744327.18172
58849,1680744327.188231
58857,1680744327.188253
58901,1680744327.192416
58975,1680744327.194582
58986,1680744327.194605
58989,1680744327.194617
59092,1680744327.198573
59284,1680744327.2035189
59317,1680744327.203576
59331,1680744327.203605
59601,1680744327.2150779
59645,1680744327.215154
59665,1680744327.21519
59668,1680744327.215202
59679,1680744327.2152262
59693,1680744327.215254
59824,1680744327.224124
59864,1680744327.2252312
59966,1680744327.227367
60080,1680744327.231833
60339,1680744327.240188
60475,1680744327.240392
60549,1680744327.240507
60745,1680744327.2509491
60772,1680744327.255223
60894,1680744327.259525
61102,1680744327.2638521
61164,1680744327.2687511
61385,1680744327.272983
61509,1680744327.2771351
61529,1680744327.28126
61611,1680744327.281392
61645,1680744327.285737
61677,1680744327.285794
61696,1680744327.2858298
61888,1680744327.291759
62313,1680744327.300493
62386,1680744327.3087249
62511,1680744327.3089159
62584,1680744327.309029
62625,1680744327.3172312
62667,1680744327.31932
62731,1680744327.321353
62748,1680744327.321386
62750,1680744327.321397
62785,1680744327.3237178
62798,1680744327.3244102
62892,1680744327.326605
62914,1680744327.326647
62929,1680744327.328743
63217,1680744327.337558
63370,1680744327.337787
63382,1680744327.337813
63473,1680744327.345993
63500,1680744327.3481941
63634,1680744327.350682
63690,1680744327.350772
63766,1680744327.357134
63778,1680744327.357159
63945,1680744327.3613162
64004,1680744327.363452
64024,1680744327.365567
64172,1680744327.369717
64245,1680744327.3698308
64251,1680744327.369848
64381,1680744327.377006
64520,1680744327.381309
64521,1680744327.3813179
64599,1680744327.38144
64609,1680744327.381462
64708,1680744327.387094
64951,1680744327.395447
65209,1680744327.404617
65227,1680744327.404653
65332,1680744327.404814
65335,1680744327.4048262
65336,1680744327.404834
65360,1680744327.404877
65436,1680744327.412807
65456,1680744327.413277
198,1680744327.4252841
295,1680744327.425429
375,1680744327.4255528
481,1680744327.4443798
491,1680744327.444403
785,1680744327.462496
922,1680744327.4627059
1043,1680744327.477546
1071,1680744327.4775958
1072,1680744327.477605
1101,1680744327.4776561
1395,1680744327.498882
1401,1680744327.4989
1852,1680744327.5208058
1868,1680744327.52084
1890,1680744327.520879
2227,1680744327.546433
2332,1680744327.5466619
2422,1680744327.5468001
2433,1680744327.546824
2549,1680744327.5632472
2657,1680744327.5703738
2709,1680744327.570457
2831,1680744327.577785
2984,1680744327.585902
3052,1680744327.592989
3165,1680744327.600669
3366,1680744327.6080132
3414,1680744327.6153011
3501,1680744327.615443
3627,1680744327.626315
3677,1680744327.626397
3834,1680744327.63746
3851,1680744327.637494
4080,1680744327.6485262
4093,1680744327.648554
4113,1680744327.656559
4154,1680744327.65663
4222,1680744327.662164
4361,1680744327.669817
4483,1680744327.6769438
4535,1680744327.6770291
4551,1680744327.6770618
4638,1680744327.6864588
4892,1680744327.70133
4894,1680744327.7013419
4906,1680744327.7013671
4937,1680744327.701419
5137,1680744327.715565
5158,1680744327.715606
5209,1680744327.718513
5211,1680744327.718524
5313,1680744327.721419
5441,1680744327.7255309
5549,1680744327.729599
5555,1680744327.729616
5566,1680744327.72964
5672,1680744327.7340548
5683,1680744327.735075
5821,1680744327.739228
5857,1680744327.7392871
5942,1680744327.7433128
6011,1680744327.745389
6160,1680744327.749541
6190,1680744327.7495942
6253,1680744327.749693
6324,1680744327.755282
6373,1680744327.7573109
6543,1680744327.7614179
6644,1680744327.7661529
6729,1680744327.7663
6805,1680744327.772682
6959,1680744327.7768252
7053,1680744327.776969
7445,1680744327.7880719
7499,1680744327.788159
8016,1680744327.809335
8030,1680744327.809365
8146,1680744327.809539
8277,1680744327.809738
8483,1680744327.8284118
8525,1680744327.828483
8588,1680744327.828584
8673,1680744327.833992
9043,1680744327.842348
9164,1680744327.8503199
9418,1680744327.859004
9531,1680744327.859176
9586,1680744327.859265
9624,1680744327.859342
10038,1680744327.875958
10087,1680744327.87604
10136,1680744327.884288
10180,1680744327.884362
10243,1680744327.8844612
10289,1680744327.889719
10373,1680744327.8918002
10471,1680744327.893951
10506,1680744327.8959842
10584,1680744327.898112
10591,1680744327.898129
10598,1680744327.8981462
10604,1680744327.898162
10609,1680744327.900191
10640,1680744327.900815
10695,1680744327.902987
10919,1680744327.907516
11112,1680744327.9158652
11183,1680744327.9159832
11184,1680744327.915995
11265,1680744327.916129
11280,1680744327.916179
11336,1680744327.9244611
11721,1680744327.933344
11731,1680744327.9333692
11848,1680744327.9415429
11987,1680744327.945673
12048,1680744327.945771
12134,1680744327.950252
12332,1680744327.954676
12551,1680744327.962847
12711,1680744327.9630919
12768,1680744327.9711208
12800,1680744327.971179
12842,1680744327.9712489
12866,1680744327.9753962
12892,1680744327.975442
12987,1680744327.9783869
13405,1680744327.9874308
13435,1680744327.987485
13506,1680744327.995627
13608,1680744328.000114
13620,1680744328.00014
13847,1680744328.006282
14280,1680744328.014952
14323,1680744328.0233972
14374,1680744328.0234802
14554,1680744328.031646
14672,1680744328.035669
14839,1680744328.0398889
14862,1680744328.0399308
14878,1680744328.0399628
14885,1680744328.0399811
15132,1680744328.049262
15133,1680744328.049272
15160,1680744328.051668
15182,1680744328.05171
15194,1680744328.0528178
15334,1680744328.057051
15363,1680744328.057101
15396,1680744328.057157
15664,1680744328.06482
15811,1680744328.0734131
15830,1680744328.073449
16038,1680744328.073756
16064,1680744328.081824
16165,1680744328.0843441
16482,1680744328.093135
16502,1680744328.093174
16650,1680744328.101853
